country_name,slug_game,medals_total,athletes_unique,avg_rank,medal_share,medals_total_lag_1,athletes_unique_lag_1,cluster,pca_1,pca_2
Kenya,pyeongchang-2018,0,1,38.0,0.0,0.0,1.0,0,-1.1310659637847165,0.3779981174127946
Kenya,rio-2016,19,41,11.333333333333334,0.006747159090909091,0.0,1.0,2,0.12555436825465646,-0.8825144871855812
Kenya,rome-1960,4,9,24.75,0.0023405500292568754,19.0,41.0,2,-0.5345538371135234,-0.22123302912291762
Kenya,salt-lake-city-2002,0,1,64.0,0.0,4.0,9.0,0,-1.513283953885388,1.8317309702054505
Kenya,seoul-1988,15,43,13.761904761904765,0.005559673832468495,0.0,1.0,2,0.036454226915435296,-0.7645208693881732
Kenya,sydney-2000,10,32,15.205882352941176,0.0037369207772795215,15.0,43.0,2,-0.052934868917179516,-0.6747387102284425
Kenya,tokyo-1964,4,16,24.0,0.0022624434389140274,10.0,32.0,2,-0.5368691447543996,-0.28480388428260206
Kenya,tokyo-2020,82,31,9.470588235294118,0.011499088486888234,4.0,16.0,1,1.0132540854924421,-0.7125474347038766
Kenya,turin-2006,0,1,91.0,0.0,82.0,31.0,0,-1.1393322796229222,3.6726923356268313
Kiribati,athens-2004,0,1,13.0,0.0,0.0,0.0,2,-0.7233991678875515,-1.0025659067557162
Kiribati,beijing-2008,0,1,12.0,0.0,0.0,1.0,2,-0.7070924960516649,-1.0577884677224567
Kiribati,london-2012,0,1,9.0,0.0,0.0,1.0,2,-0.6581724805440051,-1.223456150622678
Kiribati,rio-2016,0,1,14.0,0.0,0.0,1.0,2,-0.7397058397234381,-0.947343345788976
Kiribati,tokyo-2020,0,2,14.5,0.0,0.0,1.0,2,-0.7363464736548674,-0.917083747904615
Korea Team,pyeongchang-2018,6,0,8.0,0.007067137809187279,0.0,0.0,2,-0.4644380439979167,-1.228018486476253
Kosovo,beijing-2022,0,2,33.2,0.0,0.0,0.0,2,-1.0412812369859468,0.11557814217343135
Kosovo,pyeongchang-2018,0,1,45.8,0.0,0.0,2.0,0,-1.2582580041046318,0.80873409295337
Kosovo,rio-2016,1,6,29.8,0.0003551136363636364,0.0,1.0,2,-0.9207736568879551,-0.05599812050206341
Kosovo,tokyo-2020,2,8,13.125,0.0002804655728509325,1.0,6.0,2,-0.6028984074135538,-0.9631864481887606
Kuwait,athens-2004,0,5,9.6,0.0,0.0,0.0,2,-0.6219056756994812,-1.1797293444386712
Kuwait,atlanta-1996,3,12,30.294117647058822,0.0010787486515641855,0.0,5.0,2,-0.8215233697631831,-0.0015936854795615184
Kuwait,barcelona-1992,4,10,37.88235294117647,0.001362862010221465,3.0,12.0,0,-0.9190335816725277,0.4309137699715939
Kuwait,beijing-2008,0,6,26.33333333333333,0.0,4.0,10.0,2,-0.8415024714677565,-0.23507723920348614
Kuwait,london-2012,1,8,28.77777777777778,0.00038387715930902113,0.0,6.0,2,-0.8806430433252621,-0.10703592945783538
Kuwait,los-angeles-1984,6,16,33.476190476190474,0.0025630072618539087,1.0,8.0,2,-0.7535280187245744,0.20764892402335122
Kuwait,montreal-1976,3,7,25.7,0.0014677103718199608,0.0,2.0,2,-0.79827393309828,-0.2669752418275581
Kuwait,moscow-1980,11,15,19.44,0.005952380952380952,3.0,7.0,2,-0.3957374004168415,-0.5267365785274464
Kuwait,seoul-1988,3,15,35.95454545454545,0.001111934766493699,0.0,1.0,2,-0.8787847714871748,0.319067597557764
Kuwait,sydney-2000,4,9,20.916666666666668,0.0014947683109118087,3.0,15.0,2,-0.6518921907765904,-0.5080945068871577
Kuwait,tokyo-2020,1,6,12.0,0.00014023278642546626,4.0,9.0,2,-0.59201785291682,-1.0218746881976852
Kyrgyzstan,athens-2004,0,23,29.125,0.0,0.0,0.0,2,-0.7330648075379153,-0.05383912834523163
Kyrgyzstan,atlanta-1996,12,26,23.5609756097561,0.004314994606256742,0.0,23.0,2,-0.37881367202172483,-0.2858927973146552
Kyrgyzstan,beijing-2008,3,16,25.444444444444443,0.0010231923601637107,12.0,26.0,2,-0.5719665497010368,-0.20519565860986258
Kyrgyzstan,lillehammer-1994,0,1,66.5,0.0,0.0,1.0,0,-1.5958061111074844,1.9518411049648974
Kyrgyzstan,london-2012,0,13,25.153846153846157,0.0,0.0,1.0,2,-0.7834355248240055,-0.2996195877326749
Kyrgyzstan,nagano-1998,0,1,50.5,0.0,0.0,13.0,0,-1.334899361733299,1.0682801294970503
Kyrgyzstan,pyeongchang-2018,0,2,59.333333333333336,0.0,0.0,1.0,0,-1.46742892763045,1.558727735437582
Kyrgyzstan,rio-2016,0,19,28.38888888888889,0.0,0.0,2.0,2,-0.7671120931603325,-0.10508233866082274
Kyrgyzstan,salt-lake-city-2002,0,2,57.5,0.0,0.0,19.0,0,-1.4375333625979911,1.4574863736652242
Kyrgyzstan,sochi-2014,0,1,51.0,0.0,0.0,2.0,0,-1.3430526976512422,1.0958914099804207
Kyrgyzstan,sydney-2000,13,38,25.22222222222222,0.004857997010463378,0.0,1.0,2,-0.2458874365930927,-0.1560344562446364
Kyrgyzstan,tokyo-2020,3,14,14.714285714285714,0.00042069835927639884,13.0,38.0,2,-0.4187160676237554,-0.800967388697477
Kyrgyzstan,turin-2006,0,1,41.0,0.0,3.0,14.0,0,-1.1486693710680913,0.5571255010560694
Kyrgyzstan,vancouver-2010,0,2,65.0,0.0,0.0,1.0,0,-1.5598334013671404,1.871655580915777
Lao People's Democratic Republic,athens-2004,0,3,71.33333333333333,0.0,0.0,0.0,0,-1.651596287674575,2.224046784439457
Lao People's Democratic Republic,atlanta-1996,0,1,64.0,0.0,0.0,3.0,0,-1.5550394315177678,1.813784702548046
Lao People's Democratic Republic,barcelona-1992,0,2,17.0,0.0,0.0,1.0,2,-0.7771131532445839,-0.779027345487764
Lao People's Democratic Republic,beijing-2008,0,2,87.0,0.0,0.0,2.0,0,-1.9185801817566455,3.086551922184067
Lao People's Democratic Republic,london-2012,0,1,56.0,0.0,0.0,2.0,0,-1.4245860568306752,1.372004214814123
Lao People's Democratic Republic,moscow-1980,2,13,29.571428571428573,0.0010822510822510823,0.0,1.0,2,-0.8118020828776246,-0.04300393858021324
Lao People's Democratic Republic,rio-2016,0,4,59.333333333333336,0.0,2.0,13.0,0,-1.423525784841232,1.5729975040682656
Lao People's Democratic Republic,seoul-1988,0,2,25.0,0.0,0.0,4.0,2,-0.9075665279316766,-0.33724685775384033
Lao People's Democratic Republic,sydney-2000,0,2,57.5,0.0,0.0,2.0,0,-1.4375333625979911,1.4574863736652242
Lao People's Democratic Republic,tokyo-2020,0,1,17.0,0.0,0.0,2.0,2,-0.7886258552310978,-0.7816756628887547
Latvia,albertville-1992,9,19,30.37142857142857,0.014423076923076924,0.0,0.0,2,-0.45806796648080367,0.09968159034061189
Latvia,amsterdam-1928,4,9,12.2,0.0032599837000814994,9.0,19.0,2,-0.42035159676172207,-0.9554567153059856
Latvia,athens-2004,4,24,22.666666666666668,0.0014908684308609765,4.0,9.0,2,-0.49735860468593623,-0.3672593281251144
Latvia,atlanta-1996,1,36,23.394736842105264,0.0003595828838547285,4.0,24.0,2,-0.42912082408695384,-0.31229945315573354
Latvia,barcelona-1992,9,27,19.323529411764707,0.0030664395229982964,1.0,36.0,2,-0.34758396172799977,-0.5302563980075977
Latvia,beijing-2008,6,25,21.107142857142858,0.0020463847203274215,9.0,27.0,2,-0.3725387591821552,-0.41774481195166946
Latvia,beijing-2022,18,32,25.36764705882353,0.013605442176870748,6.0,25.0,2,-0.05391052208994177,-0.08109481948756898
Latvia,berlin-1936,8,17,13.833333333333334,0.005734767025089606,18.0,32.0,2,-0.16889029600172867,-0.7771197367383679
Latvia,chamonix-1924,0,2,11.0,0.0,8.0,17.0,2,-0.5957621669645049,-1.0744701759733974
Latvia,garmisch-partenkirchen-1936,6,16,26.5,0.02843601895734597,0.0,2.0,2,-0.2578726027139255,-0.07838078895514686
Latvia,lillehammer-1994,9,23,27.102564102564106,0.0140625,6.0,16.0,2,-0.3015473953600519,-0.04476601121920945
Latvia,london-2012,3,36,18.61764705882353,0.0011516314779270633,9.0,23.0,2,-0.2597591352294036,-0.5421674575825788
Latvia,los-angeles-1932,1,2,2.0,0.0015600624024961,3.0,36.0,2,-0.46391065350263117,-1.5834894064142337
Latvia,nagano-1998,7,27,31.043478260869566,0.008816120906801008,1.0,2.0,2,-0.47876806985848014,0.1316663871575142
Latvia,paris-1924,7,18,13.391304347826088,0.005852842809364548,7.0,27.0,2,-0.2768358253854134,-0.8519242428531556
Latvia,pyeongchang-2018,11,29,22.634615384615383,0.012956419316843345,7.0,18.0,2,-0.1386890821397573,-0.26722658771688074
Latvia,rio-2016,0,26,25.11111111111111,0.0,11.0,29.0,2,-0.5182459691925065,-0.21819916396478584
Latvia,salt-lake-city-2002,12,21,27.714285714285715,0.015364916773367477,0.0,26.0,2,-0.33654390024719405,-0.025489479929256802
Latvia,sochi-2014,17,28,22.62,0.01827956989247312,12.0,21.0,2,0.06472570485154625,-0.20193059031352364
Latvia,st-moritz-1928,0,1,15.0,0.0,17.0,28.0,2,-0.578551731621711,-0.8158491472782662
Latvia,sydney-2000,6,33,20.24324324324324,0.002242152466367713,0.0,1.0,2,-0.3573310373711746,-0.483859479930757
Latvia,tokyo-2020,25,22,9.083333333333334,0.003505819660636657,6.0,33.0,2,0.038759977549084376,-1.018172082074865
Latvia,turin-2006,16,29,32.95238095238095,0.019347037484885126,25.0,22.0,2,0.04601475935683747,0.42973821557248926
Latvia,vancouver-2010,15,29,35.05172413793103,0.0186799501867995,16.0,29.0,2,-0.10591319193222769,0.49845264377681825
Lebanon,albertville-1992,0,4,63.6,0.0,0.0,0.0,0,-1.5139786568238713,1.7996406303643224
Lebanon,athens-2004,1,3,44.66666666666666,0.0003727171077152441,0.0,4.0,0,-1.1974706801443529,0.7571028890110253
Lebanon,atlanta-1996,0,1,49.0,0.0,1.0,3.0,0,-1.300000484571374,0.9899328549612907
Lebanon,barcelona-1992,0,11,42.46153846153846,0.0,0.0,1.0,0,-1.0886917874950706,0.6508588711204665
Lebanon,beijing-2008,0,4,35.0,0.0,0.0,11.0,2,-1.0476078423175146,0.22027538671554536
Lebanon,beijing-2022,0,3,65.75,0.0,0.0,4.0,0,-1.5605507032575414,1.9157208190418233
Lebanon,calgary-1988,0,4,36.0,0.0,0.0,3.0,0,-1.0639145141534012,0.27549794768228586
Lebanon,cortina-d-ampezzo-1956,0,3,63.333333333333336,0.0,0.0,4.0,0,-1.5211429129874825,1.7822662967055345
Lebanon,grenoble-1968,0,3,82.0,0.0,0.0,3.0,0,-1.8255341205906985,2.8130874347513553
Lebanon,helsinki-1952,2,9,19.75,0.0010454783063251437,0.0,3.0,2,-0.6982556969526987,-0.5961090328537391
Lebanon,innsbruck-1964,0,4,73.85714285714286,0.0,2.0,9.0,0,-1.6603607805529181,2.375039460966162
Lebanon,innsbruck-1976,0,1,43.0,0.0,0.0,4.0,0,-1.2125993229641494,0.6541109222464968
Lebanon,lake-placid-1980,1,5,33.6,0.0031545741324921135,0.0,1.0,2,-0.9518009647608354,0.16241963173476767
Lebanon,london-1948,0,8,34.0,0.0,1.0,5.0,2,-0.9748114931274772,0.18013266226711877
Lebanon,london-2012,0,8,30.125,0.0,0.0,8.0,2,-0.9220620091715115,-0.03834132839335153
Lebanon,los-angeles-1984,6,18,40.76190476190476,0.0025630072618539087,0.0,8.0,0,-0.8597472361068151,0.6107947932400902
Lebanon,mexico-city-1968,0,7,28.8,0.0,6.0,18.0,2,-0.8493351545269062,-0.08724013758916647
Lebanon,montreal-1976,0,2,18.0,0.0,0.0,7.0,2,-0.7934198250804705,-0.7238047845210235
Lebanon,moscow-1980,2,12,24.0,0.0010822510822510823,0.0,2.0,2,-0.7324633274927703,-0.35332080993875786
Lebanon,munich-1972,1,16,33.125,0.00046274872744099955,2.0,12.0,2,-0.8373564139929748,0.16350460785221715
Lebanon,oslo-1952,0,1,69.5,0.0,1.0,16.0,0,-1.6342872572070493,2.12199535477947
Lebanon,pyeongchang-2018,0,3,76.0,0.0,0.0,1.0,0,-1.727694089575379,2.4817520689509127
Lebanon,rio-2016,0,8,41.75,0.0,0.0,3.0,0,-1.1116270692636931,0.6036209428450061
Lebanon,rome-1960,0,13,18.46153846153846,0.0,0.0,8.0,2,-0.6743062594607644,-0.6691859572793227
Lebanon,salt-lake-city-2002,0,2,40.5,0.0,0.0,13.0,0,-1.1603199413879188,0.5187028372306364
Lebanon,sapporo-1972,0,1,45.0,0.0,0.0,2.0,0,-1.2452126666359227,0.7645560441799777
Lebanon,sarajevo-1984,2,4,56.5,0.005141388174807198,0.0,1.0,0,-1.2929794173881153,1.4364950491652588
Lebanon,seoul-1988,2,18,47.0,0.0007412898443291327,2.0,4.0,0,-1.0227331320818376,0.9402945456737759
Lebanon,sochi-2014,0,2,52.66666666666666,0.0,2.0,18.0,0,-1.3378400432416824,1.199550462821347
Lebanon,squaw-valley-1960,0,3,55.25,0.0,0.0,2.0,0,-1.3893306489807322,1.335883928891049
Lebanon,st-moritz-1948,0,2,66.0,0.0,0.0,3.0,0,-1.576140073203027,1.9268781418825178
Lebanon,sydney-2000,0,4,43.5,0.0,0.0,2.0,0,-1.1862145529225507,0.6896671549328391
Lebanon,tokyo-1964,0,2,28.5,0.0,0.0,4.0,2,-0.9646398793572797,-0.14396789437024887
Lebanon,tokyo-2020,0,3,15.666666666666666,0.0,0.0,2.0,2,-0.7438582221435545,-0.8500091093757606
Lebanon,turin-2006,0,3,37.8,0.0,0.0,3.0,0,-1.104779225444511,0.37225024002142787
Lebanon,vancouver-2010,0,3,44.25,0.0,0.0,3.0,0,-1.2099572587859797,0.7284357582569038
Lesotho,athens-2004,0,3,48.0,0.0,0.0,0.0,0,-1.2711072781705544,0.9355203618821805
Lesotho,atlanta-1996,0,1,29.0,0.0,0.0,3.0,2,-0.984305917261737,-0.11900493128786936
Lesotho,barcelona-1992,0,1,33.0,0.0,0.0,1.0,2,-1.0495326046052833,0.10188531257909242
Lesotho,beijing-2008,0,5,17.0,0.0,0.0,1.0,2,-0.742575047285042,-0.7710823932847919
Lesotho,london-2012,0,3,81.33333333333333,0.0,0.0,5.0,0,-1.8146630060334408,2.7762723941068614
Lesotho,los-angeles-1984,0,4,31.75,0.0,0.0,3.0,2,-0.9946111588508831,0.04080206357363895
Lesotho,moscow-1980,0,2,36.0,0.0,0.0,4.0,0,-1.0869399181264292,0.27020131288030447
Lesotho,rio-2016,0,5,42.66666666666666,0.0,0.0,2.0,0,-1.1611129577394645,0.6462966715282122
Lesotho,seoul-1988,0,5,37.2,0.0,0.0,5.0,0,-1.0719698183699513,0.34441333824336523
Lesotho,sydney-2000,0,5,13.2,0.0,0.0,5.0,2,-0.6806096943086729,-0.9809281249584056
Lesotho,tokyo-2020,0,2,43.5,0.0,0.0,5.0,0,-1.2092399568955787,0.6843705201308578
Liberia,beijing-2008,0,1,19.0,0.0,0.0,0.0,2,-0.821239198902871,-0.6712305409552738
Liberia,london-2012,0,2,23.0,0.0,0.0,1.0,2,-0.8749531842599034,-0.4476919796873213
Liberia,rome-1960,0,2,62.0,0.0,0.0,1.0,0,-1.5109133858594808,1.705987898015556
Liberia,seoul-1988,1,6,19.0,0.00037064492216456633,0.0,2.0,2,-0.7444260861508357,-0.6523395289929337
Liberia,tokyo-2020,0,1,5.0,0.0,1.0,6.0,2,-0.5825069237923639,-1.4398598275752887
Libya,athens-2004,0,6,40.8,0.0,0.0,0.0,0,-1.119161134992629,0.5458628751246212
Libya,atlanta-1996,0,2,88.0,0.0,0.0,6.0,0,-1.934886853592532,3.141774483150807
Libya,barcelona-1992,2,5,43.5,0.0006814310051107325,0.0,2.0,0,-1.137110338921744,0.7033744058764647
Libya,beijing-2008,0,6,44.0,0.0,2.0,5.0,0,-1.1504647460512762,0.7315482040468931
Libya,london-2012,0,3,29.0,0.0,0.0,6.0,2,-0.961280513288709,-0.11370829648588797
Libya,moscow-1980,7,10,21.363636363636363,0.003787878787878788,0.0,4.0,2,-0.6033246429628522,-0.4725406094505375
Libya,rio-2016,0,7,38.0,0.0,7.0,10.0,0,-0.988917666008968,0.42529399021919667
Libya,seoul-1988,0,4,20.0,0.0,0.0,7.0,2,-0.8030077647792156,-0.6080630277855612
Libya,sydney-2000,0,2,11.0,0.0,0.0,4.0,2,-0.6792731222292643,-1.1103627112882064
Libya,tokyo-2020,0,2,23.0,0.0,0.0,1.0,2,-0.8749531842599034,-0.4476919796873213
Liechtenstein,albertville-1992,0,7,30.0,0.0,0.0,0.0,2,-0.9315363771785397,-0.04789246591518478
Liechtenstein,athens-2004,0,1,22.0,0.0,0.0,7.0,2,-0.8701592144105308,-0.5055628580550524
Liechtenstein,atlanta-1996,0,2,20.0,0.0,0.0,1.0,2,-0.8260331687522436,-0.6133596625875426
Liechtenstein,barcelona-1992,0,7,35.285714285714285,0.0,0.0,2.0,2,-1.0177287854539403,0.2439982134804432
Liechtenstein,beijing-2008,0,2,54.0,0.0,0.0,7.0,0,-1.3804600111723881,1.2642074102816325
Liechtenstein,beijing-2022,0,2,38.6,0.0,0.0,2.0,0,-1.1293372648997344,0.41377997139382966
Liechtenstein,berlin-1936,0,4,56.0,0.0,0.0,2.0,0,-1.3900479508711332,1.379949167017095
Liechtenstein,calgary-1988,1,13,29.272727272727277,0.0021691973969631237,0.0,4.0,2,-0.8040780896821087,-0.0593063363177383
Liechtenstein,cortina-d-ampezzo-1956,0,8,51.09090909090909,0.0,1.0,13.0,0,-1.2535073390499027,1.1239364315168647
Liechtenstein,garmisch-partenkirchen-1936,0,4,18.0,0.0,0.0,8.0,2,-0.7703944211074425,-0.7185081497190421
Liechtenstein,grenoble-1968,0,9,38.36363636363637,0.0,0.0,4.0,0,-1.044894046742018,0.4192655878813532
Liechtenstein,helsinki-1952,0,2,36.5,0.0,0.0,9.0,0,-1.0950932540443725,0.29781259336367466
Liechtenstein,innsbruck-1964,0,6,42.11111111111112,0.0,0.0,2.0,0,-1.1405409936219026,0.6182657883921261
Liechtenstein,innsbruck-1976,2,9,19.647058823529413,0.0060790273556231,0.0,6.0,2,-0.6202488200257773,-0.5816190633218078
Liechtenstein,lake-placid-1980,4,7,11.583333333333334,0.012618296529968454,2.0,9.0,2,-0.364484758718409,-0.9887047780039462
Liechtenstein,lillehammer-1994,0,10,36.526315789473685,0.0,4.0,7.0,0,-0.9616652834629307,0.33839862551760325
Liechtenstein,london-2012,0,3,38.0,0.0,0.0,2.0,0,-1.1080405598116885,0.383294752214776
Liechtenstein,los-angeles-1984,0,6,31.2,0.0,0.0,3.0,2,-0.9626170853681176,0.015726289843913065
Liechtenstein,mexico-city-1968,0,1,19.0,0.0,0.0,6.0,2,-0.821239198902871,-0.6712305409552738
Liechtenstein,montreal-1976,0,4,17.5,0.0,0.0,1.0,2,-0.7622410851894992,-0.7461194302024123
Liechtenstein,munich-1972,0,5,51.25,0.0,0.0,4.0,0,-1.301078557664158,1.1202903198260685
Liechtenstein,nagano-1998,0,8,25.33333333333333,0.0,0.0,5.0,2,-0.8439258732912216,-0.3029494330256497
Liechtenstein,pyeongchang-2018,1,3,29.75,0.001177856301531213,0.0,8.0,2,-0.942020439382838,-0.0634066186751399
Liechtenstein,rio-2016,0,3,25.33333333333333,0.0,1.0,3.0,2,-0.8910505138156964,-0.311704453116252
Liechtenstein,salt-lake-city-2002,0,9,26.071428571428573,0.0,0.0,2.0,2,-0.8444490481359573,-0.2595416063396836
Liechtenstein,sapporo-1972,0,4,22.375,0.0,0.0,9.0,2,-0.8417361103894463,-0.4769094454895526
Liechtenstein,sarajevo-1984,2,10,19.2,0.005141388174807198,0.0,4.0,2,-0.6156643459904613,-0.6074165704882156
Liechtenstein,seoul-1988,0,9,26.75,0.0,2.0,10.0,2,-0.8346365509226905,-0.21309602042640755
Liechtenstein,sochi-2014,0,4,31.2,0.0,0.0,9.0,2,-0.9856424893411455,0.010429655041931699
Liechtenstein,squaw-valley-1960,0,3,38.625,0.0,0.0,4.0,0,-1.1182322297091174,0.4178088528189888
Liechtenstein,st-moritz-1948,3,8,59.333333333333336,0.016666666666666666,0.0,3.0,0,-1.1047334633370018,1.6539098374479249
Liechtenstein,sydney-2000,0,1,41.0,0.0,3.0,8.0,0,-1.1486693710680913,0.5571255010560694
Liechtenstein,tokyo-1964,0,1,14.0,0.0,0.0,1.0,2,-0.7397058397234381,-0.947343345788976
Liechtenstein,tokyo-2020,0,3,17.0,0.0,0.0,1.0,2,-0.7656004512580699,-0.7763790280867733
Liechtenstein,turin-2006,0,5,24.375,0.0,0.0,3.0,2,-0.8628367520747057,-0.3638160061550811
Liechtenstein,vancouver-2010,0,4,15.0,0.0,0.0,5.0,2,-0.7214744055997827,-0.8841758326192635
Lithuania,albertville-1992,0,6,29.923076923076923,0.0,0.0,0.0,2,-0.9417947197930624,-0.05478867262130931
Lithuania,amsterdam-1928,0,8,28.4,0.0,0.0,6.0,2,-0.8939330002546071,-0.13360024606097887
Lithuania,athens-2004,12,36,18.10204081632653,0.004472605292582929,0.0,8.0,2,-0.17227960076574445,-0.5602342734708907
Lithuania,atlanta-1996,9,42,20.685185185185187,0.003236245954692557,12.0,36.0,2,-0.0796950140526173,-0.3653046917095959
Lithuania,barcelona-1992,13,27,16.24390243902439,0.004429301533219762,9.0,42.0,2,-0.13867151601323355,-0.6423108838644895
Lithuania,beijing-2008,8,47,18.854166666666668,0.002728512960436562,13.0,27.0,2,-0.0031632096362109625,-0.45488894842216765
Lithuania,beijing-2022,3,13,53.2962962962963,0.0022675736961451248,8.0,47.0,0,-1.0835614637337454,1.3119512334320935
Lithuania,lillehammer-1994,0,6,38.36363636363637,0.0,3.0,13.0,0,-1.048115544477275,0.4247803364214346
Lithuania,london-2012,8,43,17.627450980392158,0.003071017274472169,0.0,6.0,2,-0.15972196760020918,-0.5901772001253561
Lithuania,nagano-1998,0,7,43.6,0.0,8.0,43.0,0,-1.069796158881838,0.7390268985472944
Lithuania,paris-1924,3,2,17.0,0.002508361204013378,0.0,7.0,2,-0.6981890699034303,-0.7564821434245278
Lithuania,pyeongchang-2018,3,9,52.91304347826087,0.0035335689045936395,3.0,2.0,0,-1.1563596123942705,1.2628350812987634
Lithuania,rio-2016,16,48,19.879310344827587,0.005681818181818182,3.0,9.0,2,0.04106118401130755,-0.39534735312036956
Lithuania,salt-lake-city-2002,0,8,49.22222222222222,0.0,16.0,48.0,0,-1.0664522343967715,1.0880412606983239
Lithuania,sochi-2014,0,9,44.125,0.0,0.0,8.0,0,-1.13884271288741,0.7374228425420052
Lithuania,st-moritz-1928,0,1,26.0,0.0,0.0,9.0,2,-0.9353859017540772,-0.28467261418809064
Lithuania,sydney-2000,11,30,16.88095238095238,0.004110612855007474,0.0,1.0,2,-0.24056232167003935,-0.6491705539342282
Lithuania,tokyo-2020,4,26,14.848484848484848,0.000560931145701865,11.0,30.0,2,-0.28787406827392753,-0.7660239689818817
Lithuania,turin-2006,1,7,40.6,0.0012091898428053204,4.0,26.0,0,-1.0306664044468896,0.5644232910313686
Lithuania,vancouver-2010,1,6,43.25,0.0012453300124533001,1.0,7.0,0,-1.116160369000046,0.6947999105439224
Luxembourg,albertville-1992,2,1,2.0,0.003205128205128205,0.0,0.0,2,-0.4681651664296154,-1.588840075053549
Luxembourg,amsterdam-1928,13,27,45.93150684931507,0.010594947025264874,2.0,1.0,0,-0.6023543751255299,0.9904208202662974
Luxembourg,antwerp-1920,7,5,6.5,0.00539291217257319,13.0,27.0,2,-0.25846783974984233,-1.2418318605382224
Luxembourg,athens-2004,0,9,27.307692307692307,0.0,7.0,5.0,2,-0.7915363093291526,-0.15986598839243132
Luxembourg,atlanta-1996,0,5,32.666666666666664,0.0,0.0,9.0,2,-0.9980462393805986,0.09407106186080821
Luxembourg,barcelona-1992,0,6,30.285714285714285,0.0,0.0,5.0,2,-0.9477081282610212,-0.03476290875424965
Luxembourg,beijing-2008,0,12,32.69230769230769,0.0,0.0,6.0,2,-0.9178754452656644,0.11402524676945455
Luxembourg,beijing-2022,0,2,28.0,0.0,0.0,12.0,2,-0.9564865434393364,-0.1715791748536191
Luxembourg,berlin-1936,9,21,62.35820895522388,0.0064516129032258064,0.0,2.0,0,-1.0775189995507062,1.8394202416328176
Luxembourg,calgary-1988,0,1,14.5,0.0,9.0,21.0,2,-0.6539093509685271,-0.8793529630764455
Luxembourg,garmisch-partenkirchen-1936,1,4,22.0,0.004739336492890996,0.0,1.0,2,-0.7501250909242579,-0.4744586085629614
Luxembourg,helsinki-1952,13,20,78.890625,0.006795608991113434,1.0,4.0,0,-1.2884484750948155,2.77225506007219
Luxembourg,lillehammer-1994,0,1,6.0,0.0,13.0,20.0,2,-0.4735471627311114,-1.3307984636363346
Luxembourg,london-1948,10,26,60.65753424657535,0.0071581961345740875,0.0,1.0,0,-0.9678794065297762,1.7657420935910249
Luxembourg,london-2012,0,9,26.90909090909091,0.0,10.0,26.0,2,-0.7537198389045495,-0.16841807768507155
Luxembourg,los-angeles-1984,0,5,28.6,0.0,0.0,9.0,2,-0.9317324405813264,-0.1305006860706027
Luxembourg,melbourne-1956,0,4,39.833333333333336,0.0,0.0,5.0,0,-1.126423422857633,0.48718443138812434
Luxembourg,mexico-city-1968,2,3,27.6,0.0010851871947911015,0.0,4.0,2,-0.8947371410551755,-0.17834267902315648
Luxembourg,montreal-1976,0,6,41.5,0.0,2.0,3.0,0,-1.1096980664615597,0.593491801630042
Luxembourg,moscow-1980,0,3,20.33333333333333,0.0,0.0,6.0,2,-0.8199560240443584,-0.5923038248643053
Luxembourg,munich-1972,1,6,30.285714285714285,0.00046274872744099955,0.0,3.0,2,-0.9270618722831263,-0.028744328445530067
Luxembourg,paris-1900,1,1,1.0,0.0012376237623762376,1.0,6.0,2,-0.48488385069417317,-1.6516257642322139
Luxembourg,paris-1924,22,35,44.57142857142857,0.01839464882943144,1.0,1.0,0,-0.2575767448739412,1.0007500726821885
Luxembourg,pyeongchang-2018,0,1,62.0,0.0,22.0,35.0,0,-1.2927709608679063,1.8020440527302901
Luxembourg,rio-2016,0,8,23.0,0.0,0.0,1.0,2,-0.8058769723408196,-0.43180207528137715
Luxembourg,rome-1960,10,28,36.62857142857143,0.005851375073142188,0.0,8.0,2,-0.5728380989887442,0.4388600785748034
Luxembourg,seoul-1988,0,8,33.9,0.0,10.0,28.0,2,-0.8792310012710342,0.21498950839960493
Luxembourg,sochi-2014,0,1,78.0,0.0,0.0,8.0,0,-1.7833328372201802,2.586900556082412
Luxembourg,st-moritz-1928,3,0,20.0,0.01910828025477707,0.0,1.0,2,-0.5184149290213175,-0.5295780250487649
Luxembourg,stockholm-1912,7,8,14.071428571428571,0.005733005733005733,3.0,0.0,2,-0.4466260831926255,-0.8592757944130475
Luxembourg,sydney-2000,0,7,23.444444444444443,0.0,7.0,8.0,2,-0.7515649981755076,-0.3785010638522476
Luxembourg,tokyo-1964,1,8,51.0,0.0005656108597285068,0.0,7.0,0,-1.240257736383333,1.1208604872075048
Luxembourg,tokyo-2020,0,9,34.7,0.0,1.0,8.0,2,-0.9747134614260838,0.22143677234482795
Luxembourg,turin-2006,0,1,24.0,0.0,0.0,9.0,2,-0.902772558082304,-0.39511773612157153
MIX,athens-1896,5,4,1.8,0.017793594306049824,0.0,0.0,2,-0.1682601052803075,-1.5209769397623187
MIX,lake-placid-1932,0,0,1.375,0.0,5.0,4.0,2,-0.4931524627414093,-1.624743660823309
MIX,paris-1900,65,15,2.263888888888889,0.08044554455445545,0.0,0.0,1,1.7186139746580296,-0.9652850448684908
MIX,st-louis-1904,19,2,4.285714285714286,0.03807615230460922,65.0,15.0,1,0.9450785238768004,-0.9577918617006592
Madagascar,athens-2004,0,6,40.6,0.0,0.0,0.0,0,-1.1158998006254517,0.5348183629312733
